Gene_ID	Gene_Name	Cross-validated R2	Kernel	Degree	C	Population
ENSG00000197128.7	ZNF772	0.00273939161206442	sigmoid	2	0.1	AFHI
ENSG00000100612.9	DHRS7	0.00274634851022733	sigmoid	2	0.1	AFHI
ENSG00000164818.11	HEATR2	0.00274843599497534	poly	3	0.01	AFHI
ENSG00000120899.13	PTK2B	0.00275208946914296	poly	2	0.1	AFHI
ENSG00000184602.5	SNN	0.0027529689715776	poly	6	0.01	AFHI
ENSG00000185245.6	GP1BA	0.00275389632726324	sigmoid	2	0.5	AFHI
ENSG00000132475.4	H3F3B	0.00276016709764555	sigmoid	2	0.5	AFHI
ENSG00000085491.11	SLC25A24	0.00276360816709182	rbf	2	0.1	AFHI
ENSG00000168887.6	C2orf68	0.00277899082981987	poly	7	0.01	AFHI
ENSG00000104870.8	FCGRT	0.00277910029947039	sigmoid	2	0.5	AFHI
ENSG00000215717.4	TMEM167B	0.00278085578340752	linear	2	1e-04	AFHI
ENSG00000176788.7	BASP1	0.00278835149716548	linear	2	1e-04	AFHI
ENSG00000131378.9	RFTN1	0.00278836812367511	rbf	2	0.1	AFHI
ENSG00000066322.8	ELOVL1	0.00279139464229805	poly	7	0.005	AFHI
ENSG00000170088.8	TMEM192	0.00279715436410322	poly	4	0.05	AFHI
ENSG00000100722.14	ZC3H14	0.00279870155890032	rbf	2	0.1	AFHI
ENSG00000131941.3	RHPN2	0.00279996874992907	poly	3	0.05	AFHI
ENSG00000148057.11	IDNK	0.0028089751191013	poly	5	0.01	AFHI
ENSG00000171604.7	CXXC5	0.00281013512529347	linear	2	1e-04	AFHI
ENSG00000078618.15	NRD1	0.00281988503639443	poly	7	0.01	AFHI
ENSG00000114209.10	PDCD10	0.00282656533288848	rbf	2	0.1	AFHI
ENSG00000111145.3	ELK3	0.00282809827351342	rbf	2	0.1	AFHI
ENSG00000105887.10	MTPN	0.00284054876404989	sigmoid	2	0.5	AFHI
ENSG00000149639.9	SOGA1	0.00284259479449134	poly	3	0.01	AFHI
ENSG00000109065.7	NAT9	0.00284287020288367	poly	7	0.001	AFHI
ENSG00000109107.9	ALDOC	0.00284769242256664	poly	3	0.05	AFHI
ENSG00000083799.13	CYLD	0.00285896684848947	poly	7	0.01	AFHI
ENSG00000147471.7	PROSC	0.0028605188989258	rbf	2	0.1	AFHI
ENSG00000136731.8	UGGT1	0.00286146997544134	sigmoid	2	0.1	AFHI
ENSG00000104903.4	LYL1	0.00287226469155542	poly	7	0.001	AFHI
ENSG00000243449.2	C4orf48	0.00287251360388012	poly	3	0.01	AFHI
ENSG00000188739.10	RBM34	0.0028744036789645	rbf	2	0.05	AFHI
ENSG00000213638.4	ADAT3	0.00288366417542638	poly	6	5e-04	AFHI
ENSG00000119684.11	MLH3	0.00289667624925662	poly	6	0.005	AFHI
ENSG00000169429.6	IL8	0.00289897141196194	sigmoid	2	0.1	AFHI
ENSG00000196782.8	MAML3	0.00290201441867537	rbf	2	0.1	AFHI
ENSG00000080822.12	CLDND1	0.0029025706919187	poly	2	0.01	AFHI
ENSG00000183019.3	C19orf59	0.00291016131925381	rbf	2	0.1	AFHI
ENSG00000085733.11	CTTN	0.00291287371815281	poly	2	0.05	AFHI
ENSG00000056050.6	C4orf27	0.00291935281809867	rbf	2	0.1	AFHI
ENSG00000132669.8	RIN2	0.00292814487011173	rbf	2	0.1	AFHI
ENSG00000142694.6	EVA1B	0.00293451436455898	poly	7	0.005	AFHI
ENSG00000104980.3	TIMM44	0.00293809208182516	linear	2	1e-04	AFHI
ENSG00000138767.8	CNOT6L	0.00293922410725032	poly	5	0.005	AFHI
ENSG00000137075.13	RNF38	0.00295867328735797	poly	7	0.05	AFHI
ENSG00000141349.4	G6PC3	0.00296948902691676	sigmoid	2	0.1	AFHI
ENSG00000146729.5	GBAS	0.00297488859117119	poly	3	0.005	AFHI
ENSG00000136710.5	CCDC115	0.00298400544082329	linear	2	1e-04	AFHI
ENSG00000166557.8	TMED3	0.00299675603257714	poly	7	0.01	AFHI
ENSG00000125347.9	IRF1	0.00299948480817891	sigmoid	2	0.05	AFHI
ENSG00000075618.13	FSCN1	0.00301238378157249	poly	7	0.001	AFHI
ENSG00000100865.10	CINP	0.00301440406071993	poly	4	0.1	AFHI
ENSG00000076944.10	STXBP2	0.0030276326728822	poly	2	0.05	AFHI
ENSG00000143643.8	TTC13	0.00302987551603422	poly	6	0.005	AFHI
ENSG00000163848.14	ZNF148	0.00303131816236906	poly	7	0.005	AFHI
ENSG00000160408.10	ST6GALNAC6	0.0030420439130078	rbf	2	0.1	AFHI
ENSG00000167625.6	ZNF526	0.00304520926690639	poly	6	5e-04	AFHI
ENSG00000067167.3	TRAM1	0.00304581843359562	poly	5	0.005	AFHI
ENSG00000173334.3	TRIB1	0.00305610093738939	poly	7	0.01	AFHI
ENSG00000139899.6	CBLN3	0.00305848615196516	poly	2	0.05	AFHI
ENSG00000122483.13	CCDC18	0.0030807903612275	rbf	2	0.1	AFHI
ENSG00000236027.2	PATE3	0.00308462087365442	rbf	2	0.1	AFHI
ENSG00000118600.7	TMEM5	0.00309041457636687	sigmoid	2	0.1	AFHI
ENSG00000118514.9	ALDH8A1	0.00309066774966511	poly	6	0.05	AFHI
ENSG00000205413.3	SAMD9	0.00309154403779746	poly	6	0.005	AFHI
ENSG00000173273.11	TNKS	0.00309625365720292	poly	4	0.01	AFHI
ENSG00000112297.10	AIM1	0.00310363327749774	poly	7	0.01	AFHI
ENSG00000196961.8	AP2A1	0.00310435417041637	sigmoid	2	0.1	AFHI
ENSG00000171503.7	ETFDH	0.00310698823391806	sigmoid	2	0.05	AFHI
ENSG00000105568.13	PPP2R1A	0.00310912730372743	poly	3	0.1	AFHI
ENSG00000159714.6	ZDHHC1	0.00311658321678683	poly	5	0.001	AFHI
ENSG00000093144.14	ECHDC1	0.00312112105729729	poly	7	0.01	AFHI
ENSG00000182197.6	EXT1	0.00312991598860852	poly	5	0.1	AFHI
ENSG00000088035.11	ALG6	0.00313524585470084	poly	2	0.1	AFHI
ENSG00000095627.5	TDRD1	0.0031366848211982	sigmoid	2	0.1	AFHI
ENSG00000155760.1	FZD7	0.00313823533978312	poly	7	0.001	AFHI
ENSG00000121039.5	RDH10	0.00314272757893095	sigmoid	2	0.5	AFHI
ENSG00000085721.8	RRN3	0.00315022863259675	poly	5	0.1	AFHI
ENSG00000121236.15	TRIM6	0.00316536468120321	poly	4	0.1	AFHI
ENSG00000102898.6	NUTF2	0.00316671989073132	poly	4	0.05	AFHI
ENSG00000107223.8	EDF1	0.00317086852254038	poly	3	0.005	AFHI
ENSG00000137154.8	RPS6	0.00317621244516229	poly	2	0.05	AFHI
ENSG00000198835.3	GJC2	0.00318627874027382	poly	7	0.01	AFHI
ENSG00000123338.8	NCKAP1L	0.00320263801527711	sigmoid	2	0.1	AFHI
ENSG00000162402.8	USP24	0.00321597589717479	poly	7	0.01	AFHI
ENSG00000138074.10	SLC5A6	0.00322090923642493	sigmoid	2	0.05	AFHI
ENSG00000171823.6	FBXL14	0.00322215300673541	poly	4	0.05	AFHI
ENSG00000173653.3	RCE1	0.00322889452412227	sigmoid	2	0.5	AFHI
ENSG00000117691.5	NENF	0.00323141129952087	rbf	2	0.1	AFHI
ENSG00000089876.7	DHX32	0.00323752998368301	rbf	2	0.05	AFHI
ENSG00000196290.10	NIF3L1	0.00324120648594839	poly	2	0.05	AFHI
ENSG00000151117.4	TMEM86A	0.00324512774294603	poly	7	0.01	AFHI
ENSG00000090621.9	PABPC4	0.00325198641669746	poly	7	0.005	AFHI
ENSG00000144118.9	RALB	0.00325931841108975	linear	2	1e-04	AFHI
ENSG00000031081.6	ARHGAP31	0.00326048403054051	rbf	2	0.1	AFHI
ENSG00000168394.9	TAP1	0.00327834623883856	rbf	2	0.1	AFHI
ENSG00000122376.7	FAM35A	0.00329691226134023	poly	5	0.01	AFHI
ENSG00000171984.10	C20orf196	0.00330090533466214	rbf	2	0.5	AFHI
ENSG00000170727.7	BOP1	0.0033031684256374	rbf	2	0.1	AFHI
ENSG00000169727.8	GPS1	0.00332026220337698	sigmoid	2	0.1	AFHI
ENSG00000007520.3	TSR3	0.00333340709487178	poly	7	0.005	AFHI
ENSG00000170340.10	B3GNT2	0.00334398497451276	sigmoid	2	0.5	AFHI
ENSG00000100461.13	RBM23	0.00334898459835817	poly	2	0.05	AFHI
ENSG00000079263.14	SP140	0.00335044975477472	poly	7	0.01	AFHI
ENSG00000150433.5	TMEM218	0.00335302696954312	sigmoid	2	0.5	AFHI
ENSG00000105819.9	PMPCB	0.00335608684973359	rbf	2	0.1	AFHI
ENSG00000103353.11	UBFD1	0.00335963740033218	sigmoid	2	0.5	AFHI
ENSG00000141458.7	NPC1	0.00336251871210873	poly	5	0.01	AFHI
ENSG00000117877.6	CD3EAP	0.00338220963288252	sigmoid	2	0.5	AFHI
ENSG00000138166.5	DUSP5	0.00338222423524515	sigmoid	2	0.5	AFHI
ENSG00000122986.9	HVCN1	0.00339625032437281	poly	2	0.05	AFHI
ENSG00000211584.9	SLC48A1	0.00339709199804497	poly	7	0.01	AFHI
ENSG00000165792.13	METTL17	0.00340359870158065	poly	7	0.005	AFHI
ENSG00000135766.8	EGLN1	0.00340452520816898	rbf	2	0.1	AFHI
ENSG00000163527.5	STT3B	0.00340942867699965	poly	2	0.1	AFHI
ENSG00000121410.7	A1BG	0.00341076199605113	poly	7	0.001	AFHI
ENSG00000197238.3	HIST1H4J	0.00341690438260622	rbf	2	0.1	AFHI
ENSG00000155189.7	AGPAT5	0.00342383505385857	sigmoid	2	1	AFHI
ENSG00000240230.1	COX19	0.00344692611195083	poly	2	0.05	AFHI
ENSG00000151491.8	EPS8	0.00346471329721467	poly	2	0.05	AFHI
ENSG00000131979.14	GCH1	0.00346888961131324	sigmoid	2	0.5	AFHI
ENSG00000124226.7	RNF114	0.00348240571489737	poly	5	0.005	AFHI
ENSG00000108506.7	INTS2	0.00349355277736731	rbf	2	0.1	AFHI
ENSG00000168264.6	IRF2BP2	0.00349645891793291	rbf	2	0.1	AFHI
ENSG00000129493.10	HEATR5A	0.00350214096383652	rbf	2	0.5	AFHI
ENSG00000174917.4	C19orf70	0.00350335098490802	sigmoid	2	0.1	AFHI
ENSG00000163291.10	PAQR3	0.00350675791465707	sigmoid	2	0.5	AFHI
ENSG00000105397.9	TYK2	0.00351497042322964	poly	2	0.1	AFHI
ENSG00000108578.10	BLMH	0.00351691923605579	sigmoid	2	0.1	AFHI
ENSG00000165669.9	FAM204A	0.00352393681136038	sigmoid	2	0.5	AFHI
ENSG00000141959.12	PFKL	0.00352574831410855	poly	7	0.001	AFHI
ENSG00000010704.14	HFE	0.00352584768746764	poly	2	0.1	AFHI
ENSG00000149798.3	CDC42EP2	0.00352867253284179	poly	2	0.1	AFHI
ENSG00000039123.11	SKIV2L2	0.00353013170781147	rbf	2	0.1	AFHI
ENSG00000067066.12	SP100	0.00353419174868319	sigmoid	2	0.1	AFHI
ENSG00000129480.8	DTD2	0.00354283074819197	poly	5	0.01	AFHI
ENSG00000165416.9	SUGT1	0.0035539582078439	poly	2	0.05	AFHI
ENSG00000170584.6	NUDCD2	0.0035587103184576	sigmoid	2	0.5	AFHI
ENSG00000157778.4	PSMG3	0.00357242013770405	rbf	2	0.5	AFHI
ENSG00000125779.16	PANK2	0.00357788587153784	sigmoid	2	1	AFHI
ENSG00000148700.9	ADD3	0.00358813612149251	sigmoid	2	0.1	AFHI
ENSG00000122862.4	SRGN	0.00359465664377825	rbf	2	0.1	AFHI
ENSG00000111647.8	UHRF1BP1L	0.00360147699884004	poly	7	0.01	AFHI
ENSG00000137193.9	PIM1	0.00361871700531569	sigmoid	2	0.1	AFHI
ENSG00000176619.6	LMNB2	0.00361986317559198	linear	2	1e-04	AFHI
ENSG00000133874.1	RNF122	0.00363194390989445	poly	6	0.01	AFHI
ENSG00000178425.9	NT5DC1	0.00363255102573572	poly	4	0.01	AFHI
ENSG00000185129.4	PURA	0.00363277298965274	poly	7	0.01	AFHI
ENSG00000082397.11	EPB41L3	0.00363778928392013	sigmoid	2	0.5	AFHI
ENSG00000185624.10	P4HB	0.00365282803201932	poly	7	0.001	AFHI
ENSG00000130731.11	C16orf13	0.00365452866145011	rbf	2	0.05	AFHI
ENSG00000163694.10	RBM47	0.00366261993104089	poly	6	0.01	AFHI
ENSG00000129636.8	ITFG1	0.00366546213572225	rbf	2	0.1	AFHI
ENSG00000152253.4	SPC25	0.00367284661329996	sigmoid	2	0.5	AFHI
ENSG00000062716.6	VMP1	0.0036767613193232	poly	2	0.01	AFHI
ENSG00000059377.11	TBXAS1	0.0036801083263857	sigmoid	2	0.5	AFHI
ENSG00000186625.9	KATNA1	0.00369129114753934	rbf	2	0.5	AFHI
ENSG00000082781.6	ITGB5	0.00370148006399758	rbf	2	0.1	AFHI
ENSG00000078902.11	TOLLIP	0.00370236567220248	sigmoid	2	0.1	AFHI
ENSG00000173588.10	CCDC41	0.00371431845996495	sigmoid	2	0.5	AFHI
ENSG00000151079.6	KCNA6	0.00371488405244496	sigmoid	2	0.5	AFHI
ENSG00000092841.14	MYL6	0.00372950069181328	rbf	2	0.5	AFHI
ENSG00000147459.13	DOCK5	0.00373200746572988	poly	3	0.1	AFHI
ENSG00000163683.6	SMIM14	0.00375899159758084	poly	5	0.01	AFHI
ENSG00000161533.7	ACOX1	0.00376943614973739	sigmoid	2	0.1	AFHI
ENSG00000144306.9	SCRN3	0.00376962544596973	sigmoid	2	0.5	AFHI
ENSG00000254004.2	ZNF260	0.0037731787169601	linear	2	1e-04	AFHI
ENSG00000197747.4	S100A10	0.00377375231062451	poly	5	0.005	AFHI
ENSG00000105135.11	ILVBL	0.00377711281141673	rbf	2	0.1	AFHI
ENSG00000095321.12	CRAT	0.00378595869736276	rbf	2	0.1	AFHI
ENSG00000181192.7	DHTKD1	0.00378885513164946	poly	2	0.1	AFHI
ENSG00000159592.6	GPBP1L1	0.00381509415628432	sigmoid	2	0.1	AFHI
ENSG00000092531.5	SNAP23	0.00381558923224394	poly	6	0.01	AFHI
ENSG00000116514.12	RNF19B	0.00381741229852783	poly	6	0.005	AFHI
ENSG00000160446.14	ZDHHC12	0.00382188278657303	sigmoid	2	0.5	AFHI
ENSG00000197818.7	SLC9A8	0.00385663897749242	rbf	2	0.1	AFHI
ENSG00000143486.11	EIF2D	0.00385765851350972	poly	6	0.01	AFHI
ENSG00000139668.7	WDFY2	0.00385996233201007	poly	7	0.005	AFHI
ENSG00000076248.6	UNG	0.00387065286846169	rbf	2	0.1	AFHI
ENSG00000186566.7	GPATCH8	0.00387113213424501	sigmoid	2	0.5	AFHI
ENSG00000186834.2	HEXIM1	0.00387113544144113	sigmoid	2	0.1	AFHI
ENSG00000006125.12	AP2B1	0.00387935745487094	sigmoid	2	0.5	AFHI
ENSG00000169403.7	PTAFR	0.00389965642158563	poly	6	0.005	AFHI
ENSG00000108561.4	C1QBP	0.00390549377959746	sigmoid	2	0.1	AFHI
ENSG00000075407.12	ZNF37A	0.00390639383818074	poly	2	0.1	AFHI
ENSG00000114125.9	RNF7	0.00391103649759643	sigmoid	2	0.5	AFHI
ENSG00000177084.12	POLE	0.00391116748414921	rbf	2	0.05	AFHI
ENSG00000126247.6	CAPNS1	0.00394592051737723	poly	2	0.1	AFHI
ENSG00000115540.10	MOB4	0.00394687542807104	sigmoid	2	0.5	AFHI
ENSG00000184436.7	THAP7	0.00394790796014142	poly	3	0.05	AFHI
ENSG00000148356.9	LRSAM1	0.00395086557132498	poly	7	0.005	AFHI
ENSG00000182247.5	UBE2E2	0.00395196211322848	poly	7	0.01	AFHI
ENSG00000106608.12	URGCP	0.00399735698056192	sigmoid	2	0.1	AFHI
ENSG00000134440.7	NARS	0.00400073826364529	rbf	2	0.1	AFHI
ENSG00000136634.5	IL10	0.00400251043709801	rbf	2	0.5	AFHI
ENSG00000145029.7	NICN1	0.00404713147209526	sigmoid	2	0.05	AFHI
ENSG00000102743.10	SLC25A15	0.00407025069960074	poly	2	0.1	AFHI
ENSG00000196659.8	TTC30B	0.00407088878681741	poly	5	0.005	AFHI
ENSG00000126254.7	RBM42	0.00407700486718994	rbf	2	0.1	AFHI
ENSG00000058668.10	ATP2B4	0.00408947000914166	poly	7	0.01	AFHI
ENSG00000179912.15	R3HDM2	0.00410445604785696	poly	2	0.05	AFHI
ENSG00000256683.2	ZNF350	0.00413854078566713	poly	3	0.05	AFHI
ENSG00000107758.11	PPP3CB	0.00413985230386158	rbf	2	0.1	AFHI
ENSG00000162104.5	ADCY9	0.00414331405697415	poly	3	0.05	AFHI
ENSG00000155115.6	GTF3C6	0.00415807144289462	linear	2	1e-04	AFHI
ENSG00000107874.6	CUEDC2	0.00415884947468685	sigmoid	2	0.1	AFHI
ENSG00000155111.10	CDK19	0.00415942612596982	poly	4	0.01	AFHI
ENSG00000130313.2	PGLS	0.00417192153425521	poly	6	0.005	AFHI
ENSG00000087074.7	PPP1R15A	0.00417507584641177	sigmoid	2	1	AFHI
ENSG00000174744.9	BRMS1	0.00417645053063489	poly	5	0.01	AFHI
ENSG00000104915.10	STX10	0.0041830802659671	poly	5	0.005	AFHI
ENSG00000114988.7	LMAN2L	0.00418703393805855	poly	6	5e-04	AFHI
ENSG00000119782.9	FKBP1B	0.00419307676504268	sigmoid	2	0.1	AFHI
ENSG00000235863.2	B3GALT4	0.00423117714083829	rbf	2	0.1	AFHI
ENSG00000172586.7	CHCHD1	0.00423498572260479	poly	7	1e-04	AFHI
ENSG00000166925.4	TSC22D4	0.0042416781315733	poly	2	0.05	AFHI
ENSG00000066739.7	ATG2B	0.00425641370078624	poly	4	0.01	AFHI
ENSG00000081307.8	UBA5	0.00425810662026802	linear	2	1e-04	AFHI
ENSG00000126653.11	NSRP1	0.0042749599158874	poly	4	0.01	AFHI
ENSG00000108590.6	MED31	0.00427542030097192	sigmoid	2	0.1	AFHI
ENSG00000180509.7	KCNE1	0.0042775833795285	rbf	2	1	AFHI
ENSG00000105393.11	BABAM1	0.00428931862199455	poly	4	0.01	AFHI
ENSG00000135847.5	ACBD6	0.00429518402355813	sigmoid	2	0.1	AFHI
ENSG00000255112.2	CHMP1B	0.00429574618553108	poly	7	0.005	AFHI
ENSG00000105255.6	FSD1	0.00431258754179777	poly	7	0.001	AFHI
ENSG00000196547.10	MAN2A2	0.00431635296043527	sigmoid	2	0.1	AFHI
ENSG00000119397.12	CNTRL	0.0043384525592399	poly	7	0.001	AFHI
ENSG00000163541.7	SUCLG1	0.00434432316238091	poly	6	0.01	AFHI
ENSG00000188215.4	DCUN1D3	0.00435366293654726	sigmoid	2	0.1	AFHI
ENSG00000116560.6	SFPQ	0.00435750413192038	sigmoid	2	0.1	AFHI
ENSG00000175220.7	ARHGAP1	0.0043771261681921	rbf	2	0.1	AFHI
ENSG00000075624.9	ACTB	0.00439176889384221	poly	4	0.01	AFHI
ENSG00000146676.5	PURB	0.00439798760281813	poly	2	0.05	AFHI
ENSG00000171466.5	ZNF562	0.00442122255061816	sigmoid	2	0.1	AFHI
ENSG00000163348.3	PYGO2	0.00443147197064999	poly	5	0.005	AFHI
ENSG00000164331.5	ANKRA2	0.0044377952906052	rbf	2	0.5	AFHI
ENSG00000168386.14	FILIP1L	0.00444059631173408	sigmoid	2	0.5	AFHI
ENSG00000170185.5	USP38	0.00445285277301974	poly	7	0.005	AFHI
ENSG00000167377.12	ZNF23	0.00445358042612511	poly	7	0.005	AFHI
ENSG00000112306.7	RPS12	0.00446606226853983	rbf	2	0.1	AFHI
ENSG00000138755.5	CXCL9	0.00446691022279593	poly	5	0.01	AFHI
ENSG00000105254.7	TBCB	0.00446855741115064	poly	7	0.001	AFHI
ENSG00000170265.7	ZNF282	0.00447253341729292	rbf	2	0.1	AFHI
ENSG00000160753.11	RUSC1	0.00448076910849267	sigmoid	2	0.5	AFHI
ENSG00000189079.11	ARID2	0.0044816938192106	poly	4	0.01	AFHI
ENSG00000032219.14	ARID4A	0.00448658821331418	sigmoid	2	0.5	AFHI
ENSG00000177169.5	ULK1	0.00448684783770754	rbf	2	0.1	AFHI
ENSG00000189091.8	SF3B3	0.00449887537381657	poly	6	0.005	AFHI
ENSG00000072364.8	AFF4	0.00450049451908787	poly	7	0.01	AFHI
ENSG00000103150.4	MLYCD	0.00450160665386918	poly	7	0.05	AFHI
ENSG00000213741.4	RPS29	0.00450441481396022	rbf	2	0.05	AFHI
ENSG00000104823.4	ECH1	0.00451386890919383	sigmoid	2	0.1	AFHI
ENSG00000131966.8	ACTR10	0.00452108429763991	poly	7	0.01	AFHI
ENSG00000170917.8	NUDT6	0.0045232385696887	sigmoid	2	0.1	AFHI
ENSG00000101474.7	APMAP	0.00452662324247755	poly	4	0.05	AFHI
ENSG00000135956.3	TMEM127	0.00452963480891442	poly	3	0.005	AFHI
ENSG00000131504.11	DIAPH1	0.00454632817295049	poly	7	0.005	AFHI
ENSG00000125843.6	AP5S1	0.00455372346543523	poly	3	0.05	AFHI
ENSG00000152518.5	ZFP36L2	0.00458355742261984	poly	2	0.05	AFHI
ENSG00000113391.12	FAM172A	0.00459049127847206	sigmoid	2	0.1	AFHI
ENSG00000090020.6	SLC9A1	0.00459132136470744	poly	7	0.005	AFHI
ENSG00000110955.4	ATP5B	0.00459242955863572	sigmoid	2	0.1	AFHI
ENSG00000116212.10	LRRC42	0.00459336054548347	poly	5	0.01	AFHI
ENSG00000185215.4	TNFAIP2	0.0045983400028766	poly	7	0.005	AFHI
ENSG00000173264.9	GPR137	0.0045989417944879	sigmoid	2	0.5	AFHI
ENSG00000128059.4	PPAT	0.00462941876530856	poly	7	0.005	AFHI
ENSG00000100373.5	UPK3A	0.00468225147885033	rbf	2	0.1	AFHI
ENSG00000163736.3	PPBP	0.00468558210466097	sigmoid	2	0.1	AFHI
ENSG00000129351.13	ILF3	0.004687072537538	sigmoid	2	0.1	AFHI
ENSG00000171530.9	TBCA	0.00468836815408646	rbf	2	0.1	AFHI
ENSG00000173889.10	PHC3	0.00468896572796771	poly	2	0.05	AFHI
ENSG00000124228.10	DDX27	0.00470016901086383	sigmoid	2	0.1	AFHI
ENSG00000165119.14	HNRNPK	0.00471880912657643	sigmoid	2	0.1	AFHI
ENSG00000104824.11	HNRNPL	0.00471967823576231	sigmoid	2	0.5	AFHI
ENSG00000121940.11	CLCC1	0.0047276870416368	poly	7	0.005	AFHI
ENSG00000141568.15	FOXK2	0.00473244755954216	poly	2	0.1	AFHI
ENSG00000152475.6	ZNF837	0.00475726631543882	poly	3	0.01	AFHI
ENSG00000174080.6	CTSF	0.00476051469060117	sigmoid	2	0.5	AFHI
ENSG00000167302.5	ENTHD2	0.00476274926565059	poly	4	0.01	AFHI
ENSG00000087095.8	NLK	0.0047689720980592	poly	5	0.01	AFHI
ENSG00000100979.10	PLTP	0.00479050332331128	rbf	2	0.1	AFHI
ENSG00000167508.6	MVD	0.00479554144139827	poly	7	5e-04	AFHI
ENSG00000116903.6	EXOC8	0.00481478247528473	poly	4	0.01	AFHI
ENSG00000160953.10	MUM1	0.00481741430568459	sigmoid	2	0.1	AFHI
ENSG00000128607.9	KLHDC10	0.00482287616428374	poly	7	0.005	AFHI
ENSG00000170006.7	TMEM154	0.00484288538080937	poly	3	0.1	AFHI
ENSG00000138433.11	CIR1	0.00485023790170886	sigmoid	2	0.5	AFHI
ENSG00000116871.11	MAP7D1	0.00485064520899476	poly	7	0.01	AFHI
ENSG00000028310.13	BRD9	0.00486219501801626	poly	4	0.01	AFHI
ENSG00000162290.12	DCP1A	0.00486593397479347	poly	7	0.01	AFHI
ENSG00000069998.8	CECR5	0.00486776388071566	rbf	2	0.1	AFHI
ENSG00000047056.10	WDR37	0.00486982475988671	poly	2	0.05	AFHI
ENSG00000115524.10	SF3B1	0.00487108617379504	sigmoid	2	0.5	AFHI
ENSG00000159921.10	GNE	0.00487163466514868	sigmoid	2	0.5	AFHI
ENSG00000234545.3	FAM133B	0.00487601948792207	sigmoid	2	0.1	AFHI
ENSG00000213463.3	SYNJ2BP	0.00488454331516805	sigmoid	2	0.1	AFHI
ENSG00000211455.3	STK38L	0.00489041755598454	poly	3	0.05	AFHI
ENSG00000100109.12	TFIP11	0.00489645181971832	rbf	2	0.1	AFHI
ENSG00000051128.14	HOMER3	0.00492042948895264	poly	2	0.1	AFHI
ENSG00000170832.8	USP32	0.00493061091444567	rbf	2	0.05	AFHI
ENSG00000132207.13	SLX1A	0.00493542061484014	poly	2	0.1	AFHI
ENSG00000003509.11	NDUFAF7	0.00493797183137337	sigmoid	2	0.5	AFHI
ENSG00000146592.12	CREB5	0.0049383662012483	sigmoid	2	0.5	AFHI
ENSG00000136689.14	IL1RN	0.00494231057750456	poly	2	0.05	AFHI
ENSG00000162722.8	TRIM58	0.00494389513282318	poly	6	0.005	AFHI
ENSG00000204394.8	VARS	0.00494674790981873	rbf	2	0.1	AFHI
ENSG00000099849.10	RASSF7	0.00494898424965928	poly	2	0.05	AFHI
ENSG00000196449.3	YRDC	0.00495957322750038	poly	7	0.01	AFHI
ENSG00000125629.10	INSIG2	0.00497888300152252	sigmoid	2	0.5	AFHI
ENSG00000068724.11	TTC7A	0.0049923214234183	poly	7	0.005	AFHI
ENSG00000114857.13	NKTR	0.00499529528001663	poly	2	0.05	AFHI
ENSG00000083223.13	ZCCHC6	0.00499668852014661	sigmoid	2	0.1	AFHI
ENSG00000219481.6	NBPF1	0.00499752432313991	poly	7	0.005	AFHI
ENSG00000177575.8	CD163	0.00500210001975978	rbf	2	0.1	AFHI
ENSG00000163376.7	KBTBD8	0.00500357369875981	poly	2	0.05	AFHI
ENSG00000143164.11	DCAF6	0.00500767454257121	poly	7	0.01	AFHI
ENSG00000111011.13	RSRC2	0.00501052008308456	poly	5	0.01	AFHI
ENSG00000213780.6	GTF2H4	0.00501285218396867	rbf	2	0.05	AFHI
ENSG00000162614.13	NEXN	0.00501626433840507	poly	7	0.005	AFHI
ENSG00000040933.10	INPP4A	0.00501655032569328	rbf	2	0.1	AFHI
ENSG00000165943.4	MOAP1	0.00502240432626295	poly	7	0.005	AFHI
ENSG00000172113.4	NME6	0.00502332326314818	linear	2	5e-04	AFHI
ENSG00000100364.13	KIAA0930	0.00504231190328668	poly	7	0.01	AFHI
ENSG00000174628.12	IQCK	0.00505073723367959	poly	7	0.005	AFHI
ENSG00000161944.12	ASGR2	0.00505155820088259	rbf	2	1	AFHI
ENSG00000159261.6	CLDN14	0.00505837292331315	poly	7	0.01	AFHI
ENSG00000073169.9	RP3-402G11.5	0.00507274401805144	rbf	2	0.1	AFHI
ENSG00000112640.10	PPP2R5D	0.00507749846825769	poly	7	0.005	AFHI
ENSG00000088812.13	ATRN	0.00508818931394666	linear	2	5e-04	AFHI
ENSG00000127481.10	UBR4	0.00509557475415723	poly	3	0.05	AFHI
ENSG00000100227.13	POLDIP3	0.00509757416448158	linear	2	1e-04	AFHI
ENSG00000102871.11	TRADD	0.00510029925613076	rbf	2	0.1	AFHI
ENSG00000134308.9	YWHAQ	0.00510877340086819	poly	2	0.05	AFHI
ENSG00000186001.8	LRCH3	0.00511208992200149	poly	7	0.005	AFHI
ENSG00000118855.14	MFSD1	0.00511576317349274	poly	6	0.005	AFHI
ENSG00000117174.6	ZNHIT6	0.00512710787527462	poly	6	0.01	AFHI
ENSG00000114013.11	CD86	0.00513449347882147	poly	5	0.005	AFHI
ENSG00000071564.10	TCF3	0.00513492363126602	rbf	2	0.1	AFHI
ENSG00000118162.9	KPTN	0.00513690242415936	sigmoid	2	0.1	AFHI
ENSG00000133812.10	SBF2	0.00514628855312154	poly	4	0.01	AFHI
ENSG00000243646.4	IL10RB	0.00514756144704085	poly	7	0.005	AFHI
ENSG00000125995.11	ROMO1	0.00516191965237427	poly	7	0.001	AFHI
